datetime,coal_mwh,hydro_mwh,natural_gas_mwh,nuclear_mwh,other_sources_mwh,solar_mwh,wind_mwh,demand_mwh
2018-11-26 14:00:00,13004,211,22609,5114,16,33,5365,46353
2018-11-26 13:00:00,12789,141,20644,5114,23,0,5908,44710
2018-11-26 12:00:00,12746,80,16183,5114,17,0,5790,39965
2018-11-26 11:00:00,12528,80,12806,5114,17,0,6122,36666
2018-11-26 10:00:00,12344,80,11325,5113,16,0,6184,35063
2018-11-26 09:00:00,12368,80,10757,5113,18,0,5926,34378
2018-11-26 08:00:00,12243,81,10420,5113,17,0,6150,34146
2018-11-26 07:00:00,12342,104,10895,5114,16,0,5880,34568
2018-11-26 06:00:00,12055,86,11312,5113,18,0,6797,35600
2018-11-26 05:00:00,12899,86,11518,5112,16,0,7493,37344
2018-11-26 04:00:00,12876,86,12357,5112,17,0,8547,39163
2018-11-26 03:00:00,12757,86,13015,5112,16,0,8832,39983
2018-11-26 02:00:00,12419,120,12759,5112,16,0,9850,40327
2018-11-26 01:00:00,11607,138,12213,5112,23,0,10902,40057
2018-11-26 00:00:00,7727,139,11406,5112,21,56,13595,38160
2018-11-25 23:00:00,5628,138,9412,5113,19,374,15184,36068
2018-11-25 22:00:00,6280,138,7518,5112,16,627,15860,35769
2018-11-25 21:00:00,6990,172,6752,5113,18,778,15832,35870
2018-11-25 20:00:00,7646,173,6622,5111,18,931,15310,35861
2018-11-25 19:00:00,7870,172,6651,5111,19,917,14941,35686
2018-11-25 18:00:00,8112,159,6714,5111,19,809,14318,35346
2018-11-25 17:00:00,7682,160,6563,5111,22,676,14309,34738
2018-11-25 16:00:00,7642,185,6276,5112,19,320,13880,33651
2018-11-25 15:00:00,7038,228,6105,5112,18,99,13293,32110
2018-11-25 14:00:00,6003,212,5662,5112,22,8,13281,30518
2018-11-25 13:00:00,5530,141,5637,5113,19,0,13045,29701
2018-11-25 12:00:00,4840,80,5349,5112,21,0,13168,28788
2018-11-25 11:00:00,4811,79,5096,5112,18,0,12988,28321
2018-11-25 10:00:00,4869,79,5147,5111,19,0,12850,28293
2018-11-25 09:00:00,4981,80,5174,5111,18,0,13063,28644
2018-11-25 08:00:00,5130,81,5225,5112,21,0,13481,29268
2018-11-25 07:00:00,5468,104,5231,5112,16,0,14118,30266
2018-11-25 06:00:00,6090,80,5525,5112,19,0,14898,31768
2018-11-25 05:00:00,6461,80,6023,5113,18,0,15578,33286
2018-11-25 04:00:00,7372,80,6191,5113,16,0,15721,34542
2018-11-25 03:00:00,7984,80,6580,5113,19,0,15583,35352
2018-11-25 02:00:00,8342,113,7053,5113,16,0,15286,35910
2018-11-25 01:00:00,9417,79,7093,5112,17,0,14606,36256
2018-11-25 00:00:00,9751,79,7303,5113,20,33,13051,35253
2018-11-24 23:00:00,8833,80,7238,5113,25,323,12350,33959
2018-11-24 22:00:00,7674,80,7105,5114,22,478,13328,33864
2018-11-24 21:00:00,7739,80,7312,5114,20,640,13296,34126
2018-11-24 20:00:00,8486,150,7298,5114,18,788,12648,34405
2018-11-24 19:00:00,9987,167,7707,5114,18,900,10809,34600
2018-11-24 18:00:00,11109,201,9802,5115,16,1009,7591,34794
2018-11-24 17:00:00,11544,239,11083,5115,19,846,6153,34999
2018-11-24 16:00:00,11194,264,10698,5115,19,658,7043,35023
2018-11-24 15:00:00,11223,262,10655,5115,17,292,7227,34651
2018-11-24 14:00:00,11038,228,10422,5115,17,15,6609,33479
2018-11-24 13:00:00,11032,139,10036,5114,16,0,5978,32342
2018-11-24 12:00:00,11007,79,9155,5115,18,0,5461,30950
2018-11-24 11:00:00,11003,79,8773,5115,20,0,5045,29962
2018-11-24 10:00:00,10773,79,8217,5114,18,0,5272,29446
2018-11-24 09:00:00,10800,79,7891,5115,16,0,5628,29388
2018-11-24 08:00:00,11133,81,7593,5115,19,0,5815,29731
2018-11-24 07:00:00,11294,104,8546,5115,18,0,5537,30395
2018-11-24 06:00:00,11454,79,9167,5115,17,0,5784,31584
2018-11-24 05:00:00,11869,114,9674,5115,18,0,6151,32839
2018-11-24 04:00:00,12385,130,10409,5115,17,0,5867,33946
2018-11-24 03:00:00,12549,130,11417,5115,15,0,5356,34607
2018-11-24 02:00:00,12431,165,12571,5115,18,0,4785,35127
2018-11-24 01:00:00,12527,165,13851,5115,17,0,3817,35606
2018-11-24 00:00:00,12559,107,13795,5115,22,38,3132,34817
2018-11-23 23:00:00,12011,109,11282,5115,17,440,4630,33823
2018-11-23 22:00:00,10442,109,9748,5115,25,772,7292,33702
2018-11-23 21:00:00,9776,124,8890,5115,18,944,8648,33713
2018-11-23 20:00:00,9093,203,8169,5115,20,1045,10199,33966
2018-11-23 19:00:00,8344,203,7396,5115,13,967,12194,34294
2018-11-23 18:00:00,7977,237,6541,5115,16,947,13802,34696
2018-11-23 17:00:00,8399,238,6432,5115,16,1053,13704,35033
2018-11-23 16:00:00,8952,263,6696,5115,23,849,12967,34941
2018-11-23 15:00:00,8433,263,7092,5115,17,452,12768,34301
2018-11-23 14:00:00,8134,228,6402,5115,14,46,13207,33313
2018-11-23 13:00:00,7738,140,6315,5115,14,0,13000,32539
2018-11-23 12:00:00,7262,80,5645,5115,17,0,12949,31285
2018-11-23 11:00:00,6575,80,5105,5115,18,0,13170,30280
2018-11-23 10:00:00,6449,79,4773,5115,16,0,13203,29853
2018-11-23 09:00:00,6452,80,4741,5115,13,0,13296,29913
2018-11-23 08:00:00,6630,80,4917,5116,15,0,13378,30328
2018-11-23 07:00:00,6886,105,5193,5115,14,0,13517,31023
2018-11-23 06:00:00,7149,80,5516,5115,13,0,14040,32021
2018-11-23 05:00:00,7939,79,5855,5115,16,0,14038,33006
2018-11-23 04:00:00,8440,79,6600,5116,15,0,13352,33711
2018-11-23 03:00:00,8781,79,7252,5116,16,0,12589,33941
2018-11-23 02:00:00,10109,79,7239,5115,15,0,11247,33910
2018-11-23 01:00:00,10933,79,7915,5116,15,0,9714,33807
2018-11-23 00:00:00,11474,80,8222,5116,14,14,8078,33133
2018-11-22 23:00:00,10843,96,8297,5115,15,145,7463,32193
2018-11-22 22:00:00,10919,165,8285,5115,15,390,7467,32573
2018-11-22 21:00:00,11358,166,8507,5114,17,876,7128,33365
2018-11-22 20:00:00,11803,165,9369,5111,15,1019,6870,34570
2018-11-22 19:00:00,12743,130,10704,5115,13,984,6364,36172
2018-11-22 18:00:00,13068,130,13044,5115,13,984,5320,37623
2018-11-22 17:00:00,13093,166,15433,5115,14,996,3660,38420
2018-11-22 16:00:00,13114,192,15989,5116,14,766,3358,38578
2018-11-22 15:00:00,13018,191,15733,5115,14,359,3789,38219
2018-11-22 14:00:00,12949,191,15248,5115,13,28,3626,37270
2018-11-22 13:00:00,12506,138,14274,5115,14,0,3883,36148
2018-11-22 12:00:00,12161,80,12050,5115,17,0,5012,34653
2018-11-22 11:00:00,11982,79,9584,5115,16,0,6583,33577
2018-11-22 10:00:00,11256,80,8281,5115,19,0,8163,33132
2018-11-22 09:00:00,11149,80,8190,5115,16,0,8392,33159
2018-11-22 08:00:00,11578,80,8372,5114,16,0,8158,33512
2018-11-22 07:00:00,11878,104,8682,5117,15,0,8398,34389
2018-11-22 06:00:00,12169,82,9394,5120,16,0,8803,35803
2018-11-22 05:00:00,12504,96,10747,5118,17,0,8765,37465
2018-11-22 04:00:00,12299,130,12823,5115,16,0,8292,38870
2018-11-22 03:00:00,12294,131,14366,5114,17,0,7673,39804
2018-11-22 02:00:00,12262,143,15658,5115,16,0,6700,40113
2018-11-22 01:00:00,12281,174,17283,5116,15,0,5398,40485
2018-11-22 00:00:00,12350,237,17543,5115,15,109,4096,39674
2018-11-21 23:00:00,11920,237,16756,5115,15,637,3150,38044
2018-11-21 22:00:00,11741,237,16784,5114,16,896,2871,37727
2018-11-21 21:00:00,11705,237,16637,5114,15,1017,3023,37951
2018-11-21 20:00:00,11728,203,17188,5114,15,1016,3061,38426
2018-11-21 19:00:00,11826,203,17779,5114,16,907,3135,39057
2018-11-21 18:00:00,11858,236,18637,5113,12,710,3572,40224
2018-11-21 17:00:00,11903,239,19672,5113,13,527,3768,41451
2018-11-21 16:00:00,12235,263,20381,5113,15,411,3893,42530
2018-11-21 15:00:00,11948,266,20368,5113,16,209,5574,43713
2018-11-21 14:00:00,11950,270,20522,5113,13,18,6238,44421
2018-11-21 13:00:00,11992,138,19693,5112,15,0,6095,43134
2018-11-21 12:00:00,12012,80,16965,5111,17,0,5964,40234
2018-11-21 11:00:00,12130,80,13948,5105,16,0,6396,37825
2018-11-21 10:00:00,11941,80,12266,5107,17,0,6918,36547
2018-11-21 09:00:00,11540,80,11395,5113,15,0,7736,36097
2018-11-21 08:00:00,11141,83,10999,5114,15,0,8528,36099
2018-11-21 07:00:00,11460,106,11398,5115,16,0,8215,36505
2018-11-21 06:00:00,12009,81,12337,5115,13,0,7752,37523
2018-11-21 05:00:00,12327,80,14204,5115,15,0,7072,39032
2018-11-21 04:00:00,12392,80,16266,5115,13,0,6315,40399
2018-11-21 03:00:00,12386,116,17599,5115,13,0,5509,40956
2018-11-21 02:00:00,12364,106,18390,5114,12,0,4533,40738
2018-11-21 01:00:00,12341,107,19435,5114,13,21,3354,40627
2018-11-21 00:00:00,12303,105,18682,5114,16,139,2198,38693
2018-11-20 23:00:00,12346,133,16565,5113,16,750,1864,36884
2018-11-20 22:00:00,12237,133,16019,5114,14,1072,2007,36597
2018-11-20 21:00:00,12207,108,16002,5113,14,1186,2306,36937
2018-11-20 20:00:00,12195,124,16495,5113,15,1159,2459,37555
2018-11-20 19:00:00,12021,158,17152,5113,16,1155,2827,38308
2018-11-20 18:00:00,12027,194,18287,5113,16,1171,2838,39510
2018-11-20 17:00:00,12065,236,19249,5113,14,1213,3021,40777
2018-11-20 16:00:00,12124,236,20872,5113,14,1167,2699,42096
2018-11-20 15:00:00,12181,201,21810,5113,14,650,3310,43379
2018-11-20 14:00:00,12109,186,22692,5113,14,46,3877,44135
2018-11-20 13:00:00,12107,80,21616,5113,17,0,3917,42970
2018-11-20 12:00:00,11712,78,19505,5113,18,0,3422,39849
2018-11-20 11:00:00,11613,41,16615,5113,18,0,3956,37362
2018-11-20 10:00:00,11468,40,15200,5114,15,0,4212,36151
2018-11-20 09:00:00,11125,40,15580,5113,15,0,3810,35795
2018-11-20 08:00:00,10642,40,16596,5114,16,0,3298,35925
2018-11-20 07:00:00,10515,40,17865,5114,19,0,2749,36520
2018-11-20 06:00:00,10638,44,19479,5114,17,0,2292,37803
2018-11-20 05:00:00,11790,79,20504,5114,16,0,1985,39705
2018-11-20 04:00:00,11944,79,21984,5114,15,0,2277,41534
2018-11-20 03:00:00,11826,81,23017,5114,17,0,2366,42576
2018-11-20 02:00:00,11985,113,23211,5114,16,0,2341,43047
2018-11-20 01:00:00,11962,147,23608,5114,15,0,2089,43212
2018-11-20 00:00:00,12021,148,22351,5114,16,100,1831,41796
2018-11-19 23:00:00,11893,148,20403,5114,16,675,1690,40026
2018-11-19 22:00:00,11847,148,19475,5113,15,1009,1769,39586
2018-11-19 21:00:00,11907,123,19735,5113,16,1060,2063,40020
2018-11-19 20:00:00,11897,87,20238,5113,15,1061,2194,40605
2018-11-19 19:00:00,11800,87,20931,5113,15,1065,2264,41279
2018-11-19 18:00:00,11827,105,21992,5113,15,1089,2046,42260
2018-11-19 17:00:00,11780,197,22674,5113,15,1072,2017,42970
2018-11-19 16:00:00,11872,198,23265,5113,17,1002,1786,43472
2018-11-19 15:00:00,11968,198,23027,5112,14,507,2315,43390
2018-11-19 14:00:00,11906,189,22510,5112,15,28,2875,42922
2018-11-19 13:00:00,11862,84,20805,5112,16,0,3139,41235
2018-11-19 12:00:00,11621,85,18122,5113,18,0,3246,38404
2018-11-19 11:00:00,10805,83,16700,5113,17,0,3299,36234
2018-11-19 10:00:00,10682,46,15938,5113,15,0,3102,35068
2018-11-19 09:00:00,10712,44,15605,5113,16,0,3041,34707
2018-11-19 08:00:00,10713,44,15971,5112,15,0,2783,34807
2018-11-19 07:00:00,11124,44,16814,5112,16,0,2424,35537
2018-11-19 06:00:00,12094,46,17252,5112,17,0,2186,36756
2018-11-19 05:00:00,12345,80,18814,5112,18,0,2070,38444
2018-11-19 04:00:00,12646,80,20153,5112,16,0,1947,40132
2018-11-19 03:00:00,12800,80,21343,5112,15,0,1622,41188
2018-11-19 02:00:00,12910,105,21610,5112,16,0,1709,41648
2018-11-19 01:00:00,12986,141,21378,5113,17,0,1946,41791
2018-11-19 00:00:00,12970,106,20265,5109,15,36,2037,40731
2018-11-18 23:00:00,13038,106,18345,5101,16,203,2103,39034
2018-11-18 22:00:00,13073,105,17105,5096,16,401,2531,38351
2018-11-18 21:00:00,13046,79,16346,5093,15,554,2734,38010
2018-11-18 20:00:00,13149,88,16374,5100,18,562,2690,38201
2018-11-18 19:00:00,13147,88,16590,5102,17,633,2629,38425
2018-11-18 18:00:00,13140,121,16592,5101,17,585,2653,38429
2018-11-18 17:00:00,12964,156,15948,5102,18,377,3318,38096
2018-11-18 16:00:00,12895,158,14636,5103,21,214,4251,37298
2018-11-18 15:00:00,12372,201,12761,5103,18,77,5102,35512
2018-11-18 14:00:00,11047,192,11244,5104,18,8,5918,33395
2018-11-18 13:00:00,10312,86,9639,5104,16,0,6852,31896
2018-11-18 12:00:00,9994,84,7659,5104,21,0,7877,30568
2018-11-18 11:00:00,9745,46,6239,5103,19,0,8596,29747
2018-11-18 10:00:00,9011,46,5817,5103,19,0,9437,29433
2018-11-18 09:00:00,8695,47,5734,5103,20,0,9902,29499
2018-11-18 08:00:00,8514,47,5728,5092,21,0,10447,29848
2018-11-18 07:00:00,8711,50,5707,5071,19,0,11049,30605
2018-11-18 06:00:00,9437,80,5985,4970,17,0,11397,31885
2018-11-18 05:00:00,9938,80,6523,4965,18,0,11796,33321
2018-11-18 04:00:00,9802,80,7420,5053,18,0,12204,34577
2018-11-18 03:00:00,9437,81,7876,5104,17,0,12872,35391
2018-11-18 02:00:00,9923,106,8312,5104,17,0,12355,35917
2018-11-18 01:00:00,11239,104,9176,5104,15,0,10470,36227
2018-11-18 00:00:00,11803,105,10154,5103,17,53,7896,35253
2018-11-17 23:00:00,11775,105,10010,5103,16,356,6570,34153
2018-11-17 22:00:00,11576,105,9728,5104,16,955,6419,34121
2018-11-17 21:00:00,11891,79,9320,5103,17,1111,6546,34280
2018-11-17 20:00:00,12008,80,9389,5104,19,1088,6993,34684
2018-11-17 19:00:00,11774,107,9269,5104,17,1102,7718,35091
2018-11-17 18:00:00,11538,108,9357,5104,16,1163,8428,35713
2018-11-17 17:00:00,11593,115,9706,5104,16,1219,8792,36545
2018-11-17 16:00:00,11839,193,9743,5103,16,1184,9367,37405
2018-11-17 15:00:00,11304,194,9226,5103,13,733,11500,37968
2018-11-17 14:00:00,10909,185,8332,5103,9,73,12879,37405
2018-11-17 13:00:00,10374,79,7434,5103,10,0,13053,36078
2018-11-17 12:00:00,9715,79,6235,5103,11,0,13163,34304
2018-11-17 11:00:00,9240,80,5329,5103,9,0,13318,33016
2018-11-17 10:00:00,7956,80,5077,5104,11,0,14200,32425
2018-11-17 09:00:00,6935,80,5237,5105,9,0,14989,32258
2018-11-17 08:00:00,6751,79,5266,5105,10,0,15236,32445
2018-11-17 07:00:00,6919,79,5612,5109,12,0,15374,33110
2018-11-17 06:00:00,7276,78,6187,5110,13,0,15441,34224
2018-11-17 05:00:00,7547,78,7134,5110,15,0,15472,35527
2018-11-17 04:00:00,7552,78,7952,5110,14,0,15698,36621
2018-11-17 03:00:00,8513,78,8447,5110,11,0,14685,37063
2018-11-17 02:00:00,9326,101,9806,5110,2,0,12709,37279
2018-11-17 01:00:00,11353,103,11606,5111,0,0,9271,37477
2018-11-17 00:00:00,11618,106,13350,5106,4,106,6201,36342
2018-11-16 23:00:00,11169,106,12423,5099,8,751,5809,35359
2018-11-16 22:00:00,11301,104,11974,5100,5,1116,5788,35382
2018-11-16 21:00:00,11742,78,12660,5102,4,1205,4917,35646
2018-11-16 20:00:00,12235,105,13563,5102,5,1202,3784,35968
2018-11-16 19:00:00,12234,106,15389,5102,4,1205,2309,36486
2018-11-16 18:00:00,12451,106,17339,5103,3,1220,1500,37604
2018-11-16 17:00:00,12577,149,18895,5114,2,1247,1358,39226
2018-11-16 16:00:00,12875,149,20061,5114,2,1180,1700,41107
2018-11-16 15:00:00,12907,147,21253,5115,0,491,3040,43343
2018-11-16 14:00:00,12640,148,22711,5115,3,46,4282,45474
2018-11-16 13:00:00,12579,77,21400,5115,4,0,5300,44714
2018-11-16 12:00:00,12330,77,17214,5115,4,0,6521,40984
2018-11-16 11:00:00,11899,77,13375,5114,4,0,7664,37831
2018-11-16 10:00:00,11777,77,10905,5114,7,0,8604,36329
2018-11-16 09:00:00,11757,77,9414,5114,6,0,9436,35650
2018-11-16 08:00:00,11731,77,8807,5115,4,0,9918,35428
2018-11-16 07:00:00,11541,78,8542,5114,11,0,10517,35794
2018-11-16 06:00:00,11689,129,9038,5114,1,0,10717,36685
2018-11-16 05:00:00,11673,129,11860,5115,0,0,9658,38396
2018-11-16 04:00:00,11808,129,14595,5115,1,0,8555,40114
2018-11-16 03:00:00,12294,164,15991,5116,1,0,7344,40905
2018-11-16 02:00:00,12422,164,17009,5116,0,0,6056,40764
2018-11-16 01:00:00,12722,164,17996,5116,1,0,4450,40446
2018-11-16 00:00:00,12398,164,17481,5116,1,117,3112,38386
2018-11-15 23:00:00,11671,164,16440,5116,3,742,2497,36629
2018-11-15 22:00:00,11252,164,15967,5116,1,1044,2743,36281
2018-11-15 21:00:00,11416,157,15894,5117,1,1140,2912,36630
2018-11-15 20:00:00,11811,157,16431,5116,1,1184,2842,37534
2018-11-15 19:00:00,12196,157,17432,5117,1,1201,2747,38707
2018-11-15 18:00:00,12430,170,19188,5116,1,1177,2845,40590
2018-11-15 17:00:00,12528,234,21360,5116,1,1228,2837,42966
2018-11-15 16:00:00,12893,261,22613,5115,2,1142,4039,45732
2018-11-15 15:00:00,13155,260,23234,5114,1,757,6698,48921
2018-11-15 14:00:00,12758,260,25391,5114,1,89,8498,52274
2018-11-15 13:00:00,12685,190,25035,5111,3,0,9163,52474
2018-11-15 12:00:00,12562,163,21483,5110,2,0,8925,48315
2018-11-15 11:00:00,12105,128,19077,5110,1,0,8708,45079
2018-11-15 10:00:00,11881,129,18248,5110,0,0,8152,43535
2018-11-15 09:00:00,11843,128,18560,5110,2,0,7222,42881
2018-11-15 08:00:00,11827,129,19453,5110,1,0,6013,42549
2018-11-15 07:00:00,11881,154,20835,5114,2,0,4642,42691
2018-11-15 06:00:00,11768,129,23347,5117,2,0,3077,43444
2018-11-15 05:00:00,12662,129,25537,5113,5,0,1677,45126
2018-11-15 04:00:00,13116,129,27353,5111,3,0,939,46872
2018-11-15 03:00:00,13301,164,28307,5111,4,0,510,47634
2018-11-15 02:00:00,13322,164,27942,5110,3,0,307,47172
2018-11-15 01:00:00,13209,164,27048,5111,3,0,168,46258
2018-11-15 00:00:00,12642,165,25020,5111,5,119,201,43161
2018-11-14 23:00:00,12066,165,22048,5110,4,833,615,40464
2018-11-14 22:00:00,11986,165,20395,5109,2,1203,1323,39690
2018-11-14 21:00:00,11928,164,20502,5109,2,1262,1769,40308
2018-11-14 20:00:00,11961,129,21856,5108,1,1247,1779,41610
2018-11-14 19:00:00,12344,199,23294,5109,1,1225,1447,43246
2018-11-14 18:00:00,13297,206,24469,5112,0,1265,1213,45387
2018-11-14 17:00:00,13211,240,27223,5111,1,1290,982,48060
2018-11-14 16:00:00,13102,266,29588,5111,0,1240,1131,50687
2018-11-14 15:00:00,13215,267,31363,5111,0,674,1913,53550
2018-11-14 14:00:00,13237,268,33538,5109,1,74,2887,56223
2018-11-14 13:00:00,13094,197,33051,5111,3,0,3385,55949
2018-11-14 12:00:00,13022,171,29621,5113,2,0,3303,52064
2018-11-14 11:00:00,12981,136,26791,5113,3,0,3698,48845
2018-11-14 10:00:00,12910,136,25583,5093,2,0,3673,47369
2018-11-14 09:00:00,12792,136,25358,5084,1,0,3334,46712
2018-11-14 08:00:00,12823,137,25255,5060,3,0,3282,46449
2018-11-14 07:00:00,12939,163,25111,5034,6,0,3413,46499
2018-11-14 06:00:00,13343,136,25639,5005,1,0,3459,47392
2018-11-14 05:00:00,13277,137,27296,4981,2,0,3664,49166
2018-11-14 04:00:00,13387,137,29213,4981,0,0,3888,51254
2018-11-14 03:00:00,13270,171,29749,4981,3,0,4207,52371
2018-11-14 02:00:00,13155,172,29642,4980,1,0,4596,52393
2018-11-14 01:00:00,13000,172,28996,4980,2,0,4836,51805
2018-11-14 00:00:00,12553,173,25630,4980,5,130,5870,49201
2018-11-13 23:00:00,12051,173,21131,4979,6,864,7861,46422
2018-11-13 22:00:00,11734,172,18878,4979,4,1219,8997,45512
2018-11-13 21:00:00,11938,214,18638,4979,5,1249,9354,45873
2018-11-13 20:00:00,12048,207,19397,4977,2,1235,9606,47065
2018-11-13 19:00:00,12079,208,20771,4963,1,1251,9540,48390
2018-11-13 18:00:00,12229,202,22431,4963,1,1275,9093,49907
2018-11-13 17:00:00,12449,240,23031,4963,2,1297,9193,50937
2018-11-13 16:00:00,12354,263,23181,4954,1,1095,9920,51554
2018-11-13 15:00:00,12296,261,24263,4916,1,594,9732,51905
2018-11-13 14:00:00,12644,263,24109,4874,4,74,10239,52121
2018-11-13 13:00:00,12376,193,23102,4865,4,0,10909,51029
2018-11-13 12:00:00,11465,167,19257,4855,5,0,11382,46731
2018-11-13 11:00:00,10514,132,16392,4835,4,0,12034,43709
2018-11-13 10:00:00,10195,132,14772,4797,2,0,12459,42348
2018-11-13 09:00:00,9786,131,14403,4782,2,0,12727,41730
2018-11-13 08:00:00,9893,132,14454,4782,4,0,12649,41808
2018-11-13 07:00:00,9341,158,14372,4779,3,0,13705,42156
2018-11-13 06:00:00,9444,139,14919,4777,7,0,14219,43304
2018-11-13 05:00:00,10715,138,15685,4776,8,0,14164,45331
2018-11-13 04:00:00,11298,139,17493,4772,9,0,14228,47742
2018-11-13 03:00:00,11408,173,17825,4768,10,0,15083,49212
2018-11-13 02:00:00,11296,174,17812,4769,9,0,15537,49622
2018-11-13 01:00:00,11098,202,18290,4763,9,0,15548,49672
2018-11-13 00:00:00,10694,216,16266,4763,11,8,16615,48214
2018-11-12 23:00:00,9354,273,14179,4762,13,67,17419,45681
2018-11-12 22:00:00,8678,274,13075,4762,9,93,17806,44329
2018-11-12 21:00:00,8608,238,12583,4761,11,149,17709,43806
2018-11-12 20:00:00,9010,238,12232,4731,9,190,17210,43434
2018-11-12 19:00:00,9148,238,12296,4690,9,202,16764,42997
2018-11-12 18:00:00,9108,204,12430,4650,4,165,16362,42693
2018-11-12 17:00:00,9342,215,12364,4637,3,136,15677,42188
2018-11-12 16:00:00,9397,236,12109,4610,3,79,15105,41480
2018-11-12 15:00:00,9333,236,11905,4565,3,37,14823,40699
2018-11-12 14:00:00,9441,236,11886,4523,2,2,14291,40176
2018-11-12 13:00:00,8679,193,11468,4498,6,0,14114,38786
2018-11-12 12:00:00,7252,168,9314,4477,5,0,13880,35046
2018-11-12 11:00:00,6211,133,8621,4433,7,0,12909,32504
2018-11-12 10:00:00,6184,132,8546,4386,4,0,11864,31328
2018-11-12 09:00:00,7076,132,8762,4322,5,0,10666,31103
2018-11-12 08:00:00,8359,133,9113,4281,3,0,9313,31198
2018-11-12 07:00:00,9910,158,9659,4283,5,0,7838,31847
2018-11-10 07:00:00,9910,138,14474,3726,18,0,6776,33852
2018-11-10 06:00:00,9910,138,14474,3726,18,0,6776,35048
2018-11-10 05:00:00,10171,138,15886,3726,17,0,6501,36476
2018-11-10 04:00:00,10828,138,16761,3725,18,0,6257,37820
2018-11-10 03:00:00,10789,173,17555,3725,24,0,6152,38550
2018-11-10 02:00:00,10895,173,18381,3726,20,0,5843,39073
2018-11-10 01:00:00,10997,173,18860,3725,18,0,5733,39467
2018-11-10 00:00:00,10857,179,17026,3725,24,133,6203,38108
2018-11-09 23:00:00,9805,217,14252,3725,18,808,7818,36612
2018-11-09 22:00:00,9257,216,13680,3722,19,1122,8390,36464
2018-11-09 21:00:00,9886,209,13611,3721,23,1071,8286,36770
2018-11-09 20:00:00,10539,210,13621,3721,20,906,8208,37221
2018-11-09 19:00:00,10887,210,14013,3720,17,652,8112,37607
2018-11-09 18:00:00,11042,203,14489,3719,20,438,8475,38379
2018-11-09 17:00:00,10966,239,14614,3718,12,298,9325,38872
2018-11-09 16:00:00,11052,263,14181,3718,11,153,10087,38885
2018-11-09 15:00:00,11150,263,13585,3711,8,61,10134,38583
2018-11-09 14:00:00,11339,262,13695,3704,7,6,9347,38082
2018-11-09 13:00:00,10674,191,13722,3704,10,0,8679,36718
2018-11-09 12:00:00,8774,167,11002,3703,13,0,9532,33137
2018-11-09 11:00:00,8418,132,8317,3703,16,0,10490,31074
2018-11-09 10:00:00,7866,132,7371,3703,14,0,11431,30516
2018-11-09 09:00:00,7878,131,7227,3703,9,0,11799,30680
2018-11-09 08:00:00,8208,133,7299,3703,11,0,11985,31172
2018-11-09 07:00:00,8955,156,7416,3703,13,0,12058,32118
2018-11-09 06:00:00,9337,137,8424,3703,11,0,12090,33621
2018-11-09 05:00:00,9707,137,10320,3703,10,0,12343,36041
2018-11-09 04:00:00,11002,137,11673,3703,8,0,12064,38394
2018-11-09 03:00:00,11307,194,13618,3703,11,0,11214,39826
2018-11-09 02:00:00,11437,227,15995,3703,10,0,9429,40522
2018-11-09 01:00:00,11490,269,17949,3703,9,0,7692,40967
2018-11-09 00:00:00,11948,243,18643,3704,10,9,6112,40346
2018-11-08 23:00:00,11891,244,18725,3704,7,70,5044,39330
2018-11-08 22:00:00,11816,243,19449,3704,8,156,3984,39060
2018-11-08 21:00:00,11877,208,20444,3704,10,248,2881,39173
2018-11-08 20:00:00,11908,208,21021,3704,7,326,2238,39230
2018-11-08 19:00:00,12066,208,20632,3704,0,363,2058,39018
2018-11-08 18:00:00,12148,203,20749,3702,2,324,1932,38880
2018-11-08 17:00:00,12049,240,20528,3703,5,219,2049,38676
2018-11-08 16:00:00,11904,264,20100,3704,3,129,2110,38114
2018-11-08 15:00:00,12022,264,19560,3705,4,59,1919,37533
2018-11-08 14:00:00,11777,266,19253,3704,3,5,2025,37138
2018-11-08 13:00:00,11725,220,18323,3703,8,0,2095,36179
2018-11-08 12:00:00,10954,194,15852,3703,6,0,2107,32818
2018-11-08 11:00:00,10948,132,13665,3703,4,0,2310,30861
2018-11-08 10:00:00,10917,132,13180,3703,7,0,2432,30471
2018-11-08 09:00:00,10836,132,13259,3703,7,0,2711,30752
2018-11-08 08:00:00,10798,134,13636,3703,7,0,2969,31579
2018-11-08 07:00:00,10835,197,14454,3703,5,0,3405,32880
2018-11-08 06:00:00,10966,208,15471,3703,6,0,3886,34875
2018-11-08 05:00:00,11152,208,17510,3703,6,0,4490,37583
2018-11-08 04:00:00,11550,206,19758,3703,5,0,4872,40400
2018-11-08 03:00:00,11859,136,21219,3703,5,0,5268,42516
2018-11-08 02:00:00,12309,170,21897,3704,3,0,5553,43934
2018-11-08 01:00:00,12206,171,23371,3704,3,0,5586,45281
2018-11-08 00:00:00,12139,171,23174,3704,2,126,5567,45190
2018-11-07 23:00:00,12041,211,22885,3704,4,697,5190,45271
2018-11-07 22:00:00,11935,207,23235,3704,5,893,5375,45780
2018-11-07 21:00:00,11873,208,23481,3703,5,922,5007,45930
2018-11-07 20:00:00,11895,207,23535,3702,4,933,4719,45468
2018-11-07 19:00:00,12022,199,22454,3706,4,928,4892,44576
2018-11-07 18:00:00,11988,272,20729,3710,4,910,5845,43646
2018-11-07 17:00:00,11950,275,19064,3707,6,897,6351,42463
2018-11-07 16:00:00,11962,299,17538,3705,5,846,6608,41053
